"","i","t","fid","lw"
"17522",1753,2,70,0.627523157461168
"17523",1753,3,70,0.328264317722555
"17524",1753,4,70,0.719451175589284
"17525",1753,5,70,0.588113819597971
"17526",1753,6,70,0.843666146442316
"17527",1753,7,627,0.979697684526697
"17528",1753,8,627,1.28017464148704
"17529",1753,9,627,1.13428528528361
"17530",1753,10,627,1.26557185827974
"17531",1754,1,444,1.52602716862385
"17532",1754,2,444,1.37888603842069
"17533",1754,3,444,1.17175234151662
"17534",1754,4,444,1.35601927180654
"17535",1754,5,50,0.871248135508175
"17536",1754,6,50,0.628346165489711
"17537",1754,7,50,1.04783486668584
"17538",1754,8,50,0.813427191813096
"17539",1754,9,50,0.684042818811043
"17540",1754,10,50,0.873171939594246
"17541",1755,1,525,-0.148144334044108
"17542",1755,2,525,-0.379467446880345
"17543",1755,3,525,-0.153476540883859
"17544",1755,4,525,-0.267374695865431
"17545",1755,5,525,-0.11074658785535
"17546",1755,6,525,-0.422785018251378
"17547",1755,7,525,-0.571620930953545
"17548",1755,8,48,-0.307050559816545
"17549",1755,9,48,-0.652211966328201
"17550",1755,10,48,-0.388350086013159
"17551",1756,1,478,-1.19593884755345
"17552",1756,2,478,-1.14840615035062
"17553",1756,3,478,-0.823775744447591
"17554",1756,4,478,-0.884747493274087
"17555",1756,5,478,-1.01773824583954
"17556",1756,6,478,-0.788030054040114
"17557",1756,7,478,-1.02153128185984
"17558",1756,8,478,-0.949506664427798
"17559",1756,9,478,-1.28423111458902
"17560",1756,10,478,-0.824117248850069
"17561",1757,1,281,0.820100570501722
"17562",1757,2,281,0.894739966802679
"17563",1757,3,281,0.329829890924567
"17564",1757,4,281,0.60869727780763
"17565",1757,5,281,0.412742065622165
"17566",1757,6,281,0.77163746440872
"17567",1757,7,281,0.76698649714834
"17568",1757,8,281,0.487555236724104
"17569",1757,9,281,0.767466424175518
"17570",1757,10,281,0.743973007913809
"17571",1758,1,318,2.10143374402501
"17572",1758,2,318,2.10169385653999
"17573",1758,3,318,1.88608786542505
"17574",1758,4,536,0.720575619262955
"17575",1758,5,609,1.56635148263521
"17576",1758,6,609,1.48987836054475
"17577",1758,7,609,1.65430480111852
"17578",1758,8,609,1.5618746442416
"17579",1758,9,609,1.43550392458326
"17580",1758,10,609,1.74953619736017
"17581",1759,1,136,0.205792984730839
"17582",1759,2,136,-0.0933094258432479
"17583",1759,3,136,-0.160441358752341
"17584",1759,4,136,0.146626980000824
"17585",1759,5,136,0.0602926812414567
"17586",1759,6,136,-0.463759862237623
"17587",1759,7,401,0.0390590818182239
"17588",1759,8,401,0.0908046973257652
"17589",1759,9,401,-0.0881802156927671
"17590",1759,10,401,-0.0211113599049085
"17591",1760,1,278,-1.04960186024989
"17592",1760,2,278,-0.79608758538744
"17593",1760,3,278,-1.04105030237136
"17594",1760,4,278,-0.812144905910957
"17595",1760,5,278,-1.08541625833796
"17596",1760,6,278,-1.16129178118793
"17597",1760,7,16,-0.0115054026047955
"17598",1760,8,16,0.0745090164081808
"17599",1760,9,16,0.119701509640006
"17600",1760,10,16,-0.232574596726004
"17601",1761,1,617,-0.642452557997118
"17602",1761,2,617,-0.888609910156008
"17603",1761,3,617,-1.12751746347933
"17604",1761,4,617,-0.740367177145461
"17605",1761,5,617,-1.14258908964527
"17606",1761,6,617,-1.00328042346706
"17607",1761,7,617,-1.12380186142055
"17608",1761,8,617,-0.893616949033788
"17609",1761,9,617,-0.803644228607933
"17610",1761,10,617,-1.01522057467809
"17611",1762,1,593,0.593443725151276
"17612",1762,2,593,0.218306318038898
"17613",1762,3,593,0.370350172641292
"17614",1762,4,593,0.38432836760906
"17615",1762,5,593,0.414103969489938
"17616",1762,6,593,0.773427376506842
"17617",1762,7,593,0.50981279976375
"17618",1762,8,593,0.164740298176725
"17619",1762,9,593,0.470787760631133
"17620",1762,10,528,0.907913286421073
"17621",1763,1,20,2.47590319862716
"17622",1763,2,20,2.52091021491318
"17623",1763,3,20,2.56044027124858
"17624",1763,4,20,2.44375885984278
"17625",1763,5,20,2.43135756239583
"17626",1763,6,528,1.61771028878415
"17627",1763,7,528,1.77846229601027
"17628",1763,8,528,1.92256734732361
"17629",1763,9,528,1.85010801095891
"17630",1763,10,528,1.86723929353256
"17631",1764,1,151,-0.216876962361601
"17632",1764,2,151,-0.0905165720327042
"17633",1764,3,151,-0.506708881733902
"17634",1764,4,151,-0.283419509838629
"17635",1764,5,151,-0.194957799297328
"17636",1764,6,151,-0.26413768571777
"17637",1764,7,151,0.0475068600579713
"17638",1764,8,151,-0.377527784360038
"17639",1764,9,151,-0.280575663597469
"17640",1764,10,151,-0.0166267846246157
"17641",1765,1,183,-0.202491882293627
"17642",1765,2,183,-0.836250588216197
"17643",1765,3,183,-0.741406296873653
"17644",1765,4,191,0.930975334307725
"17645",1765,5,191,1.27181383881085
"17646",1765,6,191,1.08956065235167
"17647",1765,7,191,1.08660628202778
"17648",1765,8,191,1.70309287706342
"17649",1765,9,191,1.20894400835362
"17650",1765,10,191,1.2499404495541
"17651",1766,1,612,0.337529552245079
"17652",1766,2,612,0.88677722531978
"17653",1766,3,612,0.60025671269728
"17654",1766,4,612,0.573022004130353
"17655",1766,5,612,0.231128814447931
"17656",1766,6,612,0.707472693186375
"17657",1766,7,612,0.533867403636476
"17658",1766,8,612,0.400574535348118
"17659",1766,9,612,0.532711025808591
"17660",1766,10,612,0.332148244544701
"17661",1767,1,218,-1.39186871492454
"17662",1767,2,141,-1.80830360157749
"17663",1767,3,141,-1.96917390255641
"17664",1767,4,141,-1.51451573205878
"17665",1767,5,141,-1.76910271514551
"17666",1767,6,141,-1.96556843338703
"17667",1767,7,141,-1.47308592472939
"17668",1767,8,141,-1.8877845681473
"17669",1767,9,141,-1.82181653597088
"17670",1767,10,141,-1.65223055044922
"17671",1768,1,244,-1.0890691693683
"17672",1768,2,244,-0.960854871961235
"17673",1768,3,244,-0.694921508962372
"17674",1768,4,244,-0.90432265637675
"17675",1768,5,244,-0.571460946000524
"17676",1768,6,244,-0.532435760311001
"17677",1768,7,244,-1.16820967053395
"17678",1768,8,244,-0.434774839913956
"17679",1768,9,244,-0.731075994374606
"17680",1768,10,244,-0.810325856443232
"17681",1769,1,357,-1.83992063742932
"17682",1769,2,357,-1.55492657225481
"17683",1769,3,523,-0.989330601829159
"17684",1769,4,523,-0.8783026843548
"17685",1769,5,523,-0.628094755799717
"17686",1769,6,523,-0.622005431570866
"17687",1769,7,79,-0.437914580683138
"17688",1769,8,79,-0.638969505433843
"17689",1769,9,79,-0.342986343710472
"17690",1769,10,79,-0.00587528713152224
"17691",1770,1,376,-0.559913224240168
"17692",1770,2,376,-0.884924313638756
"17693",1770,3,376,-1.13655936449644
"17694",1770,4,376,-0.855106454408093
"17695",1770,5,376,-1.13658698539809
"17696",1770,6,376,-0.469692064742912
"17697",1770,7,376,-0.925228154056001
"17698",1770,8,376,-1.07860629787054
"17699",1770,9,376,-0.58510310388958
"17700",1770,10,376,-0.626284504902705
"17701",1771,1,124,0.195371310817701
"17702",1771,2,124,0.397198450236913
"17703",1771,3,124,0.489272395228006
"17704",1771,4,124,0.626639625245278
"17705",1771,5,124,0.425799923066984
"17706",1771,6,124,0.338603519241048
"17707",1771,7,124,0.656342304741001
"17708",1771,8,124,0.375109787609149
"17709",1771,9,298,1.68778478316809
"17710",1771,10,298,1.40714911326966
"17711",1772,1,436,1.96217495366231
"17712",1772,2,13,1.67833062003247
"17713",1772,3,13,1.40231309733488
"17714",1772,4,13,1.82734218575804
"17715",1772,5,275,0.740541168889376
"17716",1772,6,275,1.07138394058835
"17717",1772,7,275,0.735760552151802
"17718",1772,8,600,1.14726923172189
"17719",1772,9,330,1.45875337214887
"17720",1772,10,330,1.6243854759398
"17721",1773,1,119,-0.28551821746237
"17722",1773,2,119,-0.526744387905441
"17723",1773,3,119,-0.296832908745298
"17724",1773,4,119,-0.310628759627591
"17725",1773,5,119,-0.240949696783022
"17726",1773,6,119,-0.242322089824876
"17727",1773,7,167,-1.97613076346611
"17728",1773,8,167,-1.58352083004868
"17729",1773,9,167,-1.61844235024246
"17730",1773,10,167,-1.70754748191525
"17731",1774,1,309,-1.36957535129822
"17732",1774,2,309,-1.3480072855535
"17733",1774,3,309,-1.27632746055618
"17734",1774,4,309,-1.88670740256211
"17735",1774,5,309,-1.24079413268336
"17736",1774,6,309,-1.4571941478942
"17737",1774,7,309,-1.18041972685339
"17738",1774,8,309,-1.54892382277563
"17739",1774,9,309,-1.67311974511074
"17740",1774,10,309,-1.72709359957151
"17741",1775,1,570,1.41161291039321
"17742",1775,2,570,1.5144157073067
"17743",1775,3,180,1.97246678374508
"17744",1775,4,180,2.14702578624879
"17745",1775,5,630,2.09940199901741
"17746",1775,6,630,1.93045383997648
"17747",1775,7,630,2.42475723853297
"17748",1775,8,630,1.91774787133747
"17749",1775,9,630,1.88136304919017
"17750",1775,10,630,1.8021559083115
"17751",1776,1,618,0.540329784266012
"17752",1776,2,618,0.885079818826685
"17753",1776,3,618,0.613499377060163
"17754",1776,4,618,0.655171094449577
"17755",1776,5,618,0.653839711158133
"17756",1776,6,618,0.571277451580969
"17757",1776,7,618,0.0357918778831693
"17758",1776,8,618,0.637347697613475
"17759",1776,9,618,0.62753873070142
"17760",1776,10,618,0.770648765589634
"17761",1777,1,151,-1.34784373662828
"17762",1777,2,151,-0.870195814651071
"17763",1777,3,86,0.110820065420595
"17764",1777,4,86,0.146289510376724
"17765",1777,5,86,0.106845723683262
"17766",1777,6,86,0.219995333599635
"17767",1777,7,86,-0.245159250136681
"17768",1777,8,86,0.539972841546475
"17769",1777,9,86,0.305333642360636
"17770",1777,10,86,-0.103373915554349
"17771",1778,1,605,1.03302726674546
"17772",1778,2,605,0.680506294958666
"17773",1778,3,605,0.79482234180588
"17774",1778,4,605,0.710613024785492
"17775",1778,5,605,0.239601902325152
"17776",1778,6,605,0.91788788695941
"17777",1778,7,605,0.96833351580157
"17778",1778,8,605,0.606384197901809
"17779",1778,9,605,0.702153708720573
"17780",1778,10,2,0.5582824815391
"17781",1779,1,545,-0.742290819712296
"17782",1779,2,640,-0.585551100017799
"17783",1779,3,640,-0.602651917099917
"17784",1779,4,640,-0.236517074514115
"17785",1779,5,640,-0.682435338186567
"17786",1779,6,640,-0.383840348638624
"17787",1779,7,640,-0.505904524223446
"17788",1779,8,640,-0.118807942593388
"17789",1779,9,640,-0.311319885102662
"17790",1779,10,640,-0.51373253011602
"17791",1780,1,230,1.33580931310418
"17792",1780,2,230,1.33204116434739
"17793",1780,3,230,0.871662326003163
"17794",1780,4,230,1.12788424294567
"17795",1780,5,230,1.09640552614342
"17796",1780,6,230,0.998307339766131
"17797",1780,7,211,0.898425952897599
"17798",1780,8,211,1.04253043417487
"17799",1780,9,20,2.10728693741075
"17800",1780,10,20,2.33265272729289
"17801",1781,1,360,-0.159677233524776
"17802",1781,2,360,-0.173156332004391
"17803",1781,3,620,0.679535378946359
"17804",1781,4,620,0.854696547581786
"17805",1781,5,260,0.845461617715534
"17806",1781,6,260,1.15520530010357
"17807",1781,7,260,1.12980489348272
"17808",1781,8,573,1.29564982902985
"17809",1781,9,573,1.01235825020712
"17810",1781,10,573,1.11384109644924
"17811",1782,1,238,-0.656694293897394
"17812",1782,2,238,-0.764884721478278
"17813",1782,3,238,-1.11897985078481
"17814",1782,4,238,-0.485737507243653
"17815",1782,5,238,-0.813340697274338
"17816",1782,6,238,-0.425937806703991
"17817",1782,7,238,-0.770564222025442
"17818",1782,8,238,-0.708833188026947
"17819",1782,9,238,-0.988656066678725
"17820",1782,10,238,-1.02734116456327
"17821",1783,1,352,-1.78231053457638
"17822",1783,2,352,-1.98014676825855
"17823",1783,3,352,-1.81043460421139
"17824",1783,4,372,-0.866807381263045
"17825",1783,5,372,-0.882319021699009
"17826",1783,6,372,-1.42973365975346
"17827",1783,7,372,-0.693055987240411
"17828",1783,8,17,-0.372771500068735
"17829",1783,9,17,-0.583207244808991
"17830",1783,10,17,-0.455482691298659
"17831",1784,1,376,-1.60583183874847
"17832",1784,2,376,-1.59427042413976
"17833",1784,3,376,-2.28628392994659
"17834",1784,4,376,-1.83418753308739
"17835",1784,5,376,-1.61118516696822
"17836",1784,6,376,-1.71732970768409
"17837",1784,7,376,-1.74038089118342
"17838",1784,8,376,-1.80231279421515
"17839",1784,9,376,-1.93591209426487
"17840",1784,10,206,-2.63287500386538
"17841",1785,1,242,1.90877297736891
"17842",1785,2,242,1.96044305500924
"17843",1785,3,242,2.06317196055344
"17844",1785,4,242,2.29404135418653
"17845",1785,5,242,1.67324251973
"17846",1785,6,242,1.75979020518441
"17847",1785,7,242,2.43609451395889
"17848",1785,8,242,1.77997428492431
"17849",1785,9,242,2.22039769802707
"17850",1785,10,242,1.57775478938148
"17851",1786,1,103,0.878667916732796
"17852",1786,2,636,-0.0434933879541375
"17853",1786,3,636,0.626411385095539
"17854",1786,4,636,0.633241275627783
"17855",1786,5,636,0.233565211327674
"17856",1786,6,636,0.622495421619805
"17857",1786,7,636,0.0695613477609512
"17858",1786,8,636,0.460100547444911
"17859",1786,9,636,0.679969876230977
"17860",1786,10,636,0.656398895468418
"17861",1787,1,80,0.878834472228825
"17862",1787,2,80,0.675057476896693
"17863",1787,3,80,1.08903093111953
"17864",1787,4,80,0.811998112610423
"17865",1787,5,80,0.712886059699654
"17866",1787,6,593,0.984116009647091
"17867",1787,7,593,1.12759652955781
"17868",1787,8,593,0.678232758765873
"17869",1787,9,593,0.713693630623898
"17870",1787,10,593,1.11641768423502
"17871",1788,1,28,1.14371639750861
"17872",1788,2,28,1.12673764202161
"17873",1788,3,28,0.972834736541969
"17874",1788,4,28,0.95354204316974
"17875",1788,5,28,0.974808941966752
"17876",1788,6,28,0.888487954571736
"17877",1788,7,28,0.695000359494996
"17878",1788,8,28,1.09112843118122
"17879",1788,9,28,0.878735290956154
"17880",1788,10,28,0.673337194086839
"17881",1789,1,42,-0.124967602797732
"17882",1789,2,42,-0.0636674290137088
"17883",1789,3,417,0.826147145067964
"17884",1789,4,417,0.797447985872794
"17885",1789,5,417,0.88210157531482
"17886",1789,6,417,0.777687409965777
"17887",1789,7,617,0.0543097398513495
"17888",1789,8,617,0.00401684535226364
"17889",1789,9,617,-0.0239861544130096
"17890",1789,10,617,0.0916609626996039
"17891",1790,1,197,0.428967130352364
"17892",1790,2,197,0.353966537368176
"17893",1790,3,337,0.244746925025894
"17894",1790,4,337,0.493949733165364
"17895",1790,5,337,0.320377199977004
"17896",1790,6,337,0.167880034397975
"17897",1790,7,337,0.358499252204351
"17898",1790,8,337,0.159164273409019
"17899",1790,9,588,0.179030210721072
"17900",1790,10,357,-0.556530231785838
"17901",1791,1,275,0.327164472222511
"17902",1791,2,275,0.675276355395884
"17903",1791,3,275,0.463747597443608
"17904",1791,4,275,0.622451120724296
"17905",1791,5,275,0.508939665228289
"17906",1791,6,275,0.52155712929111
"17907",1791,7,275,0.121147414875462
"17908",1791,8,275,0.0963575163800111
"17909",1791,9,275,0.521213313949366
"17910",1791,10,58,0.107052781261848
"17911",1792,1,126,0.272502615174349
"17912",1792,2,126,0.0548960138744302
"17913",1792,3,126,0.189324027900324
"17914",1792,4,126,0.48843026522091
"17915",1792,5,126,0.42623298709172
"17916",1792,6,126,0.658488614031659
"17917",1792,7,126,0.488650429826111
"17918",1792,8,126,0.278808388315927
"17919",1792,9,126,0.506447898209628
"17920",1792,10,126,0.332807581671661
"17921",1793,1,617,-1.77324307093977
"17922",1793,2,617,-1.8999617159244
"17923",1793,3,617,-1.62249838160609
"17924",1793,4,617,-1.62183294381402
"17925",1793,5,617,-0.995826767330094
"17926",1793,6,227,-2.21198858676507
"17927",1793,7,227,-2.19870946877678
"17928",1793,8,227,-1.82638339122555
"17929",1793,9,611,-2.74017356158411
"17930",1793,10,611,-2.38974330946699
"17931",1794,1,310,0.198966966585822
"17932",1794,2,310,0.17423926555415
"17933",1794,3,310,0.0457976043792658
"17934",1794,4,310,0.614012349700894
"17935",1794,5,310,-0.179128726191565
"17936",1794,6,310,0.205650474426296
"17937",1794,7,310,0.0258423885111062
"17938",1794,8,310,0.368989271773498
"17939",1794,9,310,-0.0752081906256704
"17940",1794,10,310,-0.0347202955152934
"17941",1795,1,316,1.08981530339761
"17942",1795,2,316,0.880967435486415
"17943",1795,3,316,0.940546772956259
"17944",1795,4,316,0.865011603124116
"17945",1795,5,316,0.952376498445499
"17946",1795,6,316,0.992389013087515
"17947",1795,7,316,0.515379500443333
"17948",1795,8,316,0.951813998357391
"17949",1795,9,316,1.09969425924059
"17950",1795,10,316,1.10106325537951
"17951",1796,1,421,-1.2103908780311
"17952",1796,2,421,-0.384600273553998
"17953",1796,3,421,-0.988065140801844
"17954",1796,4,421,-0.715756912512606
"17955",1796,5,567,-0.783674829106431
"17956",1796,6,567,-0.801470422634685
"17957",1796,7,567,-1.19452190872879
"17958",1796,8,133,-1.17543642903442
"17959",1796,9,133,-1.45324348865071
"17960",1796,10,110,-1.73611054483312
"17961",1797,1,154,1.51026272842659
"17962",1797,2,154,1.04848153634832
"17963",1797,3,154,0.919912484173925
"17964",1797,4,154,0.955164914343834
"17965",1797,5,154,1.15471313991463
"17966",1797,6,154,1.21251778586201
"17967",1797,7,154,1.26640783670862
"17968",1797,8,144,1.71415293379729
"17969",1797,9,144,1.68621884717362
"17970",1797,10,144,1.85127563501386
"17971",1798,1,13,1.24725830628548
"17972",1798,2,13,1.47148499811035
"17973",1798,3,13,1.07340361346833
"17974",1798,4,146,0.781012814865018
"17975",1798,5,146,0.955080923801966
"17976",1798,6,146,0.904125753739863
"17977",1798,7,146,0.8870577699972
"17978",1798,8,146,1.02501687519518
"17979",1798,9,146,0.913124678304279
"17980",1798,10,146,0.771280285456239
"17981",1799,1,111,-1.00043068530584
"17982",1799,2,111,-0.981992300210985
"17983",1799,3,111,-1.19219212324044
"17984",1799,4,111,-1.19830573819683
"17985",1799,5,111,-0.901382754370294
"17986",1799,6,111,-0.89762920282862
"17987",1799,7,111,-1.03223632328772
"17988",1799,8,111,-0.960431736523622
"17989",1799,9,111,-1.13996040592081
"17990",1799,10,111,-0.868498306904518
"17991",1800,1,95,3.1628504343337
"17992",1800,2,95,3.13514406915013
"17993",1800,3,95,3.56603363425967
"17994",1800,4,95,3.17410788508117
"17995",1800,5,146,1.71356338743286
"17996",1800,6,146,1.7698752509245
"17997",1800,7,146,1.49354434491472
"17998",1800,8,146,1.5354924474046
"17999",1800,9,146,1.76736202520581
"18000",1800,10,146,1.58033080469553
"18001",1801,1,104,0.248122732321936
"18002",1801,2,450,0.910468050458913
"18003",1801,3,450,0.594652158242236
"18004",1801,4,450,1.12016099859443
"18005",1801,5,450,0.58356236089658
"18006",1801,6,450,0.878719772932638
"18007",1801,7,450,1.00139472734451
"18008",1801,8,450,1.22437470205826
"18009",1801,9,450,0.744774477479022
"18010",1801,10,404,1.34564918876479
"18011",1802,1,158,1.09084306635078
"18012",1802,2,158,0.985169510014141
"18013",1802,3,433,0.891691703550382
"18014",1802,4,433,0.963392182697941
"18015",1802,5,433,0.792863365449356
"18016",1802,6,433,0.742250927258647
"18017",1802,7,433,0.980341083774782
"18018",1802,8,433,0.99121170741416
"18019",1802,9,433,0.998071938504973
"18020",1802,10,433,0.676430094526113
"18021",1803,1,154,1.7005388560374
"18022",1803,2,154,1.599153353399
"18023",1803,3,154,1.30556148123615
